monto,año,iso3
116.2138107,1984,NZL
-135.5,1984,PAN
1771.83,1984,ESP
170.24,1984,ARE
1051.49,1985,BEL
1372.411167,1985,CAN
1023.0,1985,COL
57.95,1985,CYP
87.27301093,1985,FIN
6.9299999,1985,LBN
119.2399999,1985,LBY
-394.6620016,1985,NOR
7.8689999,1985,PRY
14.6199999,1985,RWA
0.675,1985,SLB
10.8,1987,BHS
-35.8999999,1987,BHR
7.09999995,1987,BRB
319.0,1987,COL
94.01801,1987,CRI
122.9002,1987,ECU
1.447108195,1987,FJI
1177.422254,1987,JPN
-97.6299999,1987,LBY
2178.7968,1987,CHE
14684.78215,1987,GBR
-26.3584197,2022,BOL
121.2954997553,2022,BFA
888.5446083,2022,CMR
24590.0198496,2022,CYM
-99.10179,2022,SLV
1104.5920390423,2022,GAB
139.4533333,2022,GIN
21968.17,2022,IDN
1500.0,2022,IRN
1490.0634356335,2022,IRL
359.5146667,2022,JAM
1.0323961,2022,KIR
396.244477,2022,MDG
252.104279704,2022,MUS
1975.2948418,2022,MOZ
7538.7573921352,2022,NZL
-186.7924289,2022,NGA
11655.582069,2022,PER
29461.8954191771,2022,POL
2586.1799342661,2022,SEN
2905.4332335746,2022,SVK
34811.0725929421,2022,ESP
13311.3012013619,2022,CHE
848.0,2022,UKR
583.5764247,2021,BOL
1892.4481095076,2021,BGR
104.2537361546,2021,CPV
963.5315035,2021,CMR
65658.7528122774,2021,CAN
705.1007593043,2021,TCD
3231.0517604,2021,CRI
4427.4224181366,2021,HRV
2413.89,2021,GHA
3461.7743,2021,GTM
-8955.7110990734,2021,ITA
24652.0311709086,2021,JPN
129.4970785,2021,MWI
2173.39,2021,MNG
2266.4556114246,2021,MAR
-77453.3756951557,2021,NLD
793.713550772,2021,NCL
5087.102013734,2021,SRB
58.7088778868,2021,SVK
0.2584876,2021,TON
5.3165523,2020,COK
293.44233,2020,SLV
1333.37,2020,GHA
176.35,2020,GIN
3921.4237252515,2020,MLT
746.5,2020,NIC
2385.2776659,2020,NGA
274.1226086,2020,RWA
219.9992004624,2020,SVN
-804.7964807,2020,TLS
652.1218137947,2020,TUN
23.4045536,2019,AFG
100.2872144,2019,ARM
218.2078716252,2019,BEN
566.6389479523,2019,TCD
14403.4339009,2019,CHL
8.5691089,2019,COK
13456.0874802413,2019,FIN
3292.07,2019,GHA
976.14102,2019,GTM
23883.25,2019,IDN
3021.6416874516,2019,LTU
474.3114254,2019,MDG
7812.7771595208,2019,MYS
-1140.2647781873,2019,NLD
503.0,2019,NIC
717.1476396195,2019,NER
16714.7727272727,2019,NOR
2234.0,2019,PAK
12251.4775436707,2019,PRT
1065.4628196927,2019,SEN
97483.5026441219,2019,SGP
32.8086159259,2019,SLB
53918.2712251658,2019,GBR
3613.3,2018,BGD
118.27554695,2018,BLZ
95.4163715,2018,BMU
4315.2509183882,2018,COD
2487.1804005,2018,CRI
2535.3,2018,DOM
396.0777800117,2018,GNQ
352.76,2018,GIN
-12017.4025593666,2018,IRL
2658.0038446,2018,LBN
4750.5034767,2018,PAN
7181.3826600313,2018,PRT
1675.0848941628,2018,SVK
47.926,2018,TLS
901.4482022,2017,BHS
712.4741377,2017,BOL
39609.9713347,2017,VG
111.1092921351,2017,CPV
529.888851233,2017,HRV
889.07292,2017,SLV
386.1859420479,2017,FJI
888.8352285,2017,JAM
9355.5872391169,2017,JPN
1403.5675889,2017,KEN
348.1221687819,2017,KWT
1020.7860281741,2017,LTU
1494.3499999,2017,MNG
2686.0297152291,2017,MAR
338.7107098987,2017,NER
2496.0,2017,PAK
2008.3609780993,2017,ZAF
-56.0101828307,2017,SWZ
1107.5198048,2017,ZMB
3260.1643418,2016,ARG
53700.3836574,2016,BRA
244.6821209694,2016,TCD
104.9,2016,HTI
-5438.5483919219,2016,HUN
39413.561798499,2016,IRL
355.5902317733,2016,NAM
2978.7056309301,2016,NZL
2576.0,2016,PAK
7452.5333333,2016,SAU
805.9007803679,2016,SVK
38.6075274498,2016,SLB
21.3848676885,2016,SWZ
88472.3811790256,2016,CHE
184.1279863,2015,ARM
43835.9699403342,2015,CAN
19764.0998015,2015,CHL
2751.8784814,2015,CRI
205.2802700203,2015,FJI
20339.5417729946,2015,DEU
738.9326528348,2015,LVA
216.4551883064,2015,MUS
967.0,2015,NIC
27.9763474341,2015,PNG
58506.7065695536,2014,AUS
3550.9673411,2014,BHS
592.43835135,2014,BRB
63845.8859999,2014,BRA
461.5750298248,2014,BGR
1659.4502249578,2014,COD
46454.0898755198,2014,CYP
4682.3077896185,2014,DNK
1836.97998,2014,GEO
2105.494,2014,IRN
14268.7364877288,2014,POL
25.5372958703,2014,SWZ
1063.8047217379,2014,TUN
410.0,2014,UKR
1488.7,2014,ZMB
227.3184356983,2013,ABW
1837.7429460124,2013,BGR
520.2007513399,2013,TCD
26302.62895,2013,CHL
22260.8118828607,2013,CYP
18816.66,2013,IDN
-2335.3,2013,IRQ
307.9409131758,2013,MLI
769.8646433683,2013,NAM
5608.4627333,2013,NGA
257.6,2013,RWA
8300.1037797797,2013,ZAF
15323.9339168,2012,ARG
-316.4245809497,2012,ABW
47.61,2012,BMU
41.2,2012,GMB
1048.227,2012,GEO
1270.14513,2012,GTM
0.29,2012,GIN
413.3334481,2012,JAM
802.087642973,2012,LTU
4272.473,2012,MNG
25.0041993617,2012,PNG
8152.5648871763,2012,PRT
1603.185883769,2012,TUN
653.2197565,2011,ARM
10615.6495374328,2011,AUT
50788.1611367,2011,VG
3.3550080486,2011,BDI
14647.0,2011,COL
36622.5805848295,2011,CYP
11939.2304669092,2011,DNK
-483.0,2011,EGY
36.0999999,2011,GMB
433.3310109385,2011,MUS
3152.6999999,2011,PAN
2007.1507254,2011,PHL
1087.4158099965,2011,SVN
108.3897047292,2011,SWZ
42200.4002300762,2011,GBR
5740.0,2011,VEN
0.7805809466,2010,BDI
6430.0,2010,COL
-230.3,2010,SLV
521.6656309,2010,GAB
178.0,2010,HTI
6984.909,2010,ISR
9178.2608983571,2010,ITA
1304.6256406857,2010,KWT
1909.0,2010,LBY
764.6857580325,2010,MDG
429.9417886982,2010,MUS
12796.2701309322,2010,POL
2997.1723539657,2010,ROU
2174.1726706355,2010,SRB
1769.7607427372,2010,SVK
39872.5095855214,2010,ESP
29875.9403975415,2010,CHE
2205.29818,2009,AGO
31892.30925,2009,AUS
108.84,2009,BLZ
1045.291529,2009,DNK
4877.87,2009,IDN
4607.028,2009,ISR
540.8999999,2009,JAM
1269.409215,2009,MDG
247.8426023,2009,MUS
1259.3,2009,PAN
423.2089839,2009,PNG
71.325,2009,PRY
36457.66667,2009,SAU
-475.8343139,2009,SVN
49.9309999,2009,TLS
129.1939999,2009,YEM
46.0339999,2008,AFG
2319.941177,2008,CRI
12246.51994,2008,CYP
2870.0,2008,DOM
9494.6,2008,EGY
29.8,2008,HTI
6410.020231,2008,HUN
2146.7,2008,PAN
12283.03901,2008,POL
74.95237431,2008,SLB
16214.86619,2008,CHE
912.2340426,2007,BHR
-321.6549999,2007,TCD
23237.58928,2007,CYP
194.1589999,2007,ECU
76.46148094,2007,GMB
866.5,2007,JAM
1.153047102,2007,KIR
111.5356735,2007,KWT
3850.0,2007,LBY
2289.437451,2007,LTU
95.772843,2007,PNG
96.57770527,2007,SLE
42608.91779,2007,SGP
37.49985805,2007,SWZ
22047.0,2007,TUR
917.2989999,2007,YEM
466.5319999,2006,ARM
108.8285,2006,BLZ
24820.937,2006,CYM
1702.496736,2006,CRI
16726.16082,2006,CYP
1171.1795,2006,GEO
1663.444736,2006,LVA
294.5127636,2006,MDG
121.6227215,2006,MWI
112.6006603,2006,MOZ
4897.81,2006,NGA
10858.11789,2006,ROU
18293.17333,2006,SAU
706.2765557,2006,SVN
15066.292,2005,BRA
3919.965925,2005,BGR
1364.133914,2005,CRI
769.1461852,2005,GNQ
8336.257,2005,IDN
4818.272,2005,ISR
2775.758043,2005,JPN
21.2129384,2005,KEN
223.8031501,2005,MLI
385.2410553,2005,NAM
241.0999999,2005,NIC
379.8079999,2005,UGA
803.7459999,2004,BHS
14.34831578,2004,BFA
340.9144685,2004,GNQ
2826.519653,2004,FIN
5.9,2004,HTI
475.5135728,2004,MOZ
225.8472156,2004,NAM
25.75608061,2004,PNG
12140.25032,2004,POL
6435.591316,2004,ROU
7.7,2004,RWA
22324.8907,2004,SGP
675.45647,2004,SVN
798.0259115,2004,ZAF
69.58538258,2004,SWZ
57.7999999,2003,AFG
177.1038131,2003,ALB
12.9,2003,BMU
29.12250516,2003,BFA
871.513,2003,ECU
10.70428003,2003,GMB
334.6490907,2003,GEO
110.02,2003,GHA
13.7999999,2003,HTI
22781.29282,2003,IRL
19424.38326,2003,ITA
11.47109429,2003,NER
1335.007073,2003,PER
3982.305977,2003,POL
17305.4617,2003,CHE
583.6424879,2003,TUN
14246.20768,2002,AUS
228.3432538,2002,BRB
676.570098,2002,BOL
38.52445077,2002,CPV
0.249788108,2002,KIR
724.9711718,2002,LTU
203.9,2002,NIC
1542.0,2002,PHL
1140.652205,2002,ROU
78.05299374,2002,SEN
5864.878829,2002,SVK
693.0,2002,UKR
0.68,2001,AFG
88203.254,2001,BEL
43.8585123,2001,BEN
-0.002288183,2001,BDI
928.6437122,2001,CYP
35.4799999,2001,GMB
14870.56044,2001,ITA
1453.907,2001,LBN
93.0592,2001,MDG
63.77039115,2001,PNG
7.628663006,2001,TON
145.0,2001,ZMB
43.44576577,2000,CPV
2.959663961,2000,FJI
131.2318783,2000,GEO
378.8725,2000,LTU
581.5570296,2000,MLT
1346.568839,2000,NZL
623.8999999,2000,PAN
2240.0,2000,PHL
14751.79238,2000,SGP
2720.378662,2000,SVK
13.0283,2000,SLB
115304.0181,2000,GBR
41.19987532,1999,ALB
119692.913,1999,BEL
346.4549436,1999,LVA
49.35320697,1999,MUS
1380.41822,1999,MAR
19.60625127,1999,NAM
105.6862843,1999,SVN
85.9609999,1999,ZMB
45.01079681,1998,ALB
-275.0,1998,BHR
99.16908494,1998,GAB
3334.861149,1998,HUN
37.596,1998,IRN
8862.216911,1998,IRL
3934.871639,1998,NOR
506.0,1998,PAK
94.0,1998,SAU
926.7614286,1998,SVK
561.4766256,1998,ZAF
132.63327,1998,UGA
-1.46,1997,AFG
47.5399999,1997,ALB
411.6499999,1997,AGO
18992.934,1997,BRA
548.3628429,1997,CYP
420.6,1997,DOM
242.586,1997,GEO
1.153,1997,IRQ
522.3345158,1997,LVA
6323.0,1997,MYS
225.6999999,1997,PRY
334.428438,1997,SVN
8918.367254,1997,ESP
365.3,1997,TUN
805.0,1997,TUR
15.83648405,1996,BRB
758.7946891,1996,DNK
20.4899999,1996,IRN
-1.994,1996,IRQ
3535.094,1996,ITA
183.6999999,1996,JAM
347.350948,1996,KWT
80.0,1996,LBN
15.76759186,1996,MWI
2.3458025,1996,NER
415.702,1996,PAN
139.5,1996,PRY
369.7432936,1996,SVK
351.1,1996,TUN
28448.04184,1996,GBR
-0.0933266,1995,AFG
5609.423,1995,ARG
92.2999999,1995,BGD
10688.7,1995,BEL
336.8999999,1995,CRI
63.3459414,1995,GNQ
-316.6896391,1995,GAB
106.5,1995,GHA
4816.515,1995,ITA
33.0,1995,KEN
5815.0,1995,MYS
129.287173,1995,MLT
75.4,1995,NIC
2556.982,1995,PER
8.0,1994,ARM
4762.566258,1994,AUS
23.3999999,1994,BHS
208.0999999,1994,BHR
18.3715924,1994,BFA
-9.0056899,1994,CMR
467.0699999,1994,CYM
297.6,1994,CRI
75.2,1994,CYP
5006.18,1994,DNK
206.8,1994,DOM
8.75,1994,GMB
-0.03,1994,IRQ
24.99263219,1994,MWI
35.0,1994,MOZ
401.572,1994,PAN
1875.209041,1994,POL
690.0,1994,SAU
66.8221647,1994,SEN
116.9298479,1994,SVN
8883.492432,1994,ESP
608.0,1994,TUR
10235.26729,1994,GBR
9.40211385,1993,BRB
286.054322,1993,COD
0.01,1993,GEO
5.8399999,1993,RWA
-7.46292,1993,SLE
4686.314434,1993,SGP
2.18,1993,TON
656.2,1993,TUN
636.0,1993,TUR
417.553846,1993,VEN
288.0,1992,AGO
1485.517753,1992,AUT
41.5,1992,BGR
1.96078,1992,TCD
-1.8,1992,HTI
6.0,1992,KEN
99.0931,1992,LBY
21.1267605,1992,MDG
6392.101324,1992,NLD
-79.0,1992,PER
678.0,1992,POL
21.5344626,1992,SEN
129.72,1992,ARE
45.0,1992,ZMB
1.3904399,1991,BGD
120.7804131,1991,BEN
95.7,1991,BOL
1102.2,1991,BRA
-14.4979999,1991,CMR
11.31773693,1991,FJI
49.56,1991,ISR
0.8,1991,KWT
1123.9,1991,NGA
14.513,1991,SLB
9633.026352,1991,ESP
172.8,1991,TUN
810.0,1991,TUR
1836.0,1990,ARG
4.0,1990,BGR
7582.276,1990,CAN
162.4,1990,CRI
132.8,1990,DOM
11.0738,1990,GNQ
14.8,1990,GHA
553.8089999,1990,HUN
621.9109999,1990,IRL
57.1,1990,KEN
155.413,1990,PNG
7.66,1990,RWA
-78.45956434,1990,ZAF
778.1919999,1990,VEN
-130.9,1990,YEM
101.2000099,1989,CRI
69.75,1989,CYP
14.7899999,1989,GMB
76.2,1989,GTM
12.33,1989,GIN
1667.87,1989,MYS
1884.25,1989,NGA
184.3451635,1989,PAK
12.8,1989,PRY
-654.21,1989,SAU
663.0,1989,TUR
163.6399999,1989,ZMB
8476.377245,1988,AUS
36.7,1988,BHS
222.0699999,1988,BHR
503.7495246,1988,DNK
1190.0,1988,EGY
-3.383,1988,IRQ
0.256268019,1988,KIR
6.91,1988,NER
-595.1,1988,PAN
153.494,1988,PNG
26.0,1988,PER
1.681,1988,SLB
234.0,1986,AGO
183.4009078,1986,AUT
1.1,1986,BEN
317.151,1986,BRA
315.5,1986,CHL
60.91901,1986,CRI
161.2905219,1986,DNK
-171.7599999,1986,ITA
21.8799999,1986,MLT
389.4080997,1986,NZL
1033.707744,1986,NOR
20.3,1986,PAN
17.5799999,1986,RWA
3.101,1986,SLB
8274.73589,1986,GBR
9.0,1980,ISR
-1089.34,1980,LBY
114.0,1980,PHL
2346.546543,1981,AUS
265.0,1981,COL
203.4499999,1981,IRL
-744.13,1981,LBY
-0.03,1981,NIC
303.1999999,1981,PAN
1659.97,1981,SGP
65.0,1981,ZAF
1706.77,1981,ESP
0.1,1982,AFG
28.46,1982,BHR
71.5199999,1982,CYP
16.3,1982,GHA
-136.09,1982,IRN
21.0,1982,ISR
13.0,1982,KEN
1397.2,1982,MYS
1.9299999,1982,MOZ
274.6489971,1982,NZL
366.6,1982,PAN
48.0,1982,PER
4.68252,1982,SLE
1.03,1982,SLB
1782.69,1982,ESP
104.33,1983,AGO
64.0999999,1983,BHR
1289.7,1983,BEL
7.0,1983,BOL
3.04,1983,BDI
618.0,1983,COL
56.0795242,1983,COD
0.38,1983,GIN
-0.234,1983,IRQ
0.6,1983,LBN
3.71,1983,MDG
1260.53,1983,MYS
24.51,1983,MLT
1.22,1983,NER
5.065,1983,PRY
268.0,1984,ARG
115.2399999,1984,AUT
1.6699999,1984,BFA
1.1899999,1984,BDI
34.9485189,1984,COD
121.36,1984,IRL
-10.0,1984,JPN
5.07,1984,LBN
1.45,1984,NER
189.1649999,1984,NGA
158.079,1984,OMN
55.5099999,1984,PAK
-89.0,1984,PER
-0.09,1985,BEN
53.6499999,1985,TCD
61.7999999,1985,GTM
608.7131502,1985,JPN
0.33,1985,MOZ
16.3599999,1985,NAM
1615.6922,1985,NLD
-0.01,1985,NIC
1.0,1985,PER
-18.8999999,1985,SEN
5190.522203,1987,AUS
8.0,1987,BLZ
-0.27,1987,VG
226.1999657,1987,FIN
89.84,1987,GAB
150.1999999,1987,GTM
4174.57,1987,ITA
-0.17,1987,NAM
2.41,1987,NIC
610.552,1987,NGA
-556.5,1987,PAN
8.5,1987,PRY
32.0,1987,PER
-190.0999999,1987,ZAF
4570.7,1987,ESP
0.05,1987,TON
115.0,1987,TUR
-1710.1505437942,2022,BEL
17047.55184,2022,COL
4493.543948745,2022,DNK
759.4937022,2022,KEN
-3435.5550512072,2022,NOR
5465.4202400108,2022,SRB
9051.1940893575,2022,ZAF
115.899184,2022,ZMB
13493.6483416795,2021,AUT
-35743.7630167689,2021,CYP
4681.4809913549,2021,DNK
3196.8,2021,DOM
647.2981509,2021,ECU
21486.458,2021,ISR
3993.4927146697,2021,NZL
1220.1,2021,NIC
-10.7124914358,2021,PNG
9614.9249481368,2021,PRT
10573.7001090487,2021,ROU
21957.1753318178,2021,ESP
-351.646566,2021,ZMB
-1866.4681131,2020,AGO
58.5827501,2020,ARM
67.8999101541,2020,CPV
557.6925033123,2020,TCD
1762.6553921,2020,CRI
265.1005536,2020,JAM
571.7281290163,2020,NCL
6822.13329,2020,PHL
7683.3262882265,2020,PRT
72902.6876039144,2020,SGP
9.1334703612,2020,SLB
4.2263883,2020,TON
873.7697904,2020,UGA
58237.1794871795,2020,GBR
245.2054914,2020,ZMB
1548.1382978723,2019,BHR
2873.95,2019,BGD
4256.1761074795,2019,HUN
1508.0,2019,IRN
17362.681,2019,ISR
13755.3732060788,2019,JPN
1719.9614519008,2019,MAR
6241.0556564,2019,PER
5791.0433057644,2019,ROU
2510.6377021212,2019,SVK
1273.609177,2019,UGA
-370.9827777,2019,YEM
1289.6890536982,2018,ALB
11716.5835681,2018,ARG
59802.4064898,2018,BRA
761.5495497498,2018,CMR
37661.9247456047,2018,CAN
1199.036387599,2018,HRV
-4885.1,2018,IRQ
774.6206031,2018,JAM
-1.1443647,2018,KIR
204.0169957974,2018,KWT
837.6,2018,NIC
164.3012466,2018,PRY
6761.1857889,2018,PER
-101147.6685452145,2018,CHE
4732.0,2018,UKR
51.5338968,2017,AFG
-3064.8094802363,2017,BEL
-288.109271,2017,BMU
1813.85019148,2017,BGR
3570.7,2017,DOM
577.59,2017,GIN
374.86,2017,HTI
24047.0826131652,2017,ITA
488.6632104261,2017,NCL
2722.7318265466,2017,NZL
1035.4,2017,NIC
6530.1928195,2017,PER
5419.471085844,2017,ROU
414.0,2017,SLE
128120.2601224751,2017,CHE
96353.8315014543,2017,GBR
1040.260879768,2016,BGR
10.4632391,2016,COK
2203.9483806,2016,CRI
-27.7,2016,GMB
11988.255,2016,ISR
927.976719,2016,JAM
1138.6128817,2016,KEN
1.8069999,2016,KIR
-4156.4049999,2016,MNG
139.0,2016,SLE
-561.0,2016,YEM
149.755612076,2015,BEN
49961.3669917,2015,BRA
80501.5254569,2015,CYM
2204.9,2015,DOM
1728.75813,2015,GEO
11336.502,2015,ISR
3866.8319868,2015,MOZ
-308.9303895452,2015,NZL
529.4786960407,2015,NER
3840.4748696328,2015,ROU
2690.2293631421,2015,SRB
31.5971550749,2015,SLB
1729.3769932118,2015,ZAF
65063.282840458,2015,CHE
3657.5146674,2014,AGO
40462.0072104,2014,VG
183.5600723278,2014,CPV
25566.074949,2014,CHL
776.6489461,2014,ECU
306.33942,2014,SLV
-471.2127854609,2014,DEU
337.7679999,2014,MNG
441.1737665236,2014,NAM
45033.9431137327,2014,NLD
21.6915201719,2014,SLB
23308.4904281748,2014,ESP
11071.53702,2014,ARE
1265.9007900923,2013,ALB
346.0923944,2013,ARM
117.80215095,2013,BRB
54.9,2013,BMU
59089.345,2013,BRA
34907.9943237,2013,CYM
909.8328175842,2013,HRV
1990.5,2013,DOM
243.0772405628,2013,FJI
3049.945,2013,IRN
50610.266285942,2013,IRL
11842.324,2013,ISR
544.7475618,2013,JAM
2303.7182186165,2013,JPN
1978.3609347,2013,KEN
1433.6276212137,2013,KWT
6175.1246426,2013,MOZ
1333.0,2013,PAK
3625.4595617316,2013,POL
-151.22266525,2013,SVN
51.3612709518,2013,TON
2099.8,2013,ZMB
855.4402319689,2012,ALB
3988.8776464935,2012,AUT
11670.3970479022,2012,BEL
189.2014088,2012,BLZ
281.5648339853,2012,BEN
1059.9653906,2012,BOL
776.2587009191,2012,DNK
19137.8699999,2012,IDN
777.6365964,2012,MDG
-8.886,2012,MWI
55446.1201143043,2012,GBR
876.2683235676,2011,ALB
1136.38,2011,BGD
95.3485252,2011,BLZ
161.0913479674,2011,BEN
97421.7859999,2011,BRA
355.3999999,2011,CMR
8653.401,2011,ISR
-1758.3344819364,2011,JPN
556.1472960544,2011,MLI
2568.4343505891,2011,MAR
1715.0252272727,2011,NCL
8914.89,2011,NGA
1162.0,2011,PAK
674.2378511,2011,PRY
642.9479894,2010,BOL
1549.1288725838,2010,BGR
34.6190111796,2010,BFA
1683.5452445,2010,CRI
-8977.4003925975,2010,DNK
42804.0712805197,2010,IRL
1882.0681636,2010,KEN
-6.602,2010,KIR
1019.5418816097,2010,LTU
97.01,2010,MWI
2531.6617545,2010,MOZ
283.7998943619,2010,NAM
1439.0849984909,2010,NCL
28.8678294702,2010,PNG
1988.4858052169,2010,PRT
238.4372902574,2010,SLE
105.3698784841,2010,SVN
165.9208878418,2010,SLB
3635.5962530835,2010,ZAF
4017.159,2009,ARG
9268.299689,2009,AUT
645.7025135,2009,BHS
64440.44048,2009,BEL
25948.58,2009,BRA
100.8966805,2009,BFA
20298.045,2009,CYM
2897.1,2009,GHA
2983.42191,2009,IRN
3310.0,2009,LBY
8649.526667,2009,NGA
4665.448621,2009,ROU
89709.13776,2009,GBR
169.8350845,2008,BEN
52554.448,2008,VG
3.833211042,2008,BDI
8127.028234,2008,DEU
1392.70123,2008,MDG
12688.79599,2008,MLT
1746.368557,2008,NCL
3122.869413,2008,NZL
2952.0,2008,OMN
262.8399999,2008,PRY
1544.028,2008,PHL
57.62382149,2008,SLE
4868.023584,2008,SVK
5062.972005,2008,ARE
2627.0,2008,VEN
188.69,2007,AFG
476.404577,2007,BRB
255.2439454,2007,BEN
366.2942415,2007,BOL
34584.901,2007,BRA
210.9789586,2007,CPV
12571.55989,2007,CHL
1467.628691,2007,COD
971.7999999,2007,IRQ
39620.09614,2007,MLT
3589.38178,2007,NZL
2803.5443,2007,PRT
4017.245202,2007,SVK
757.2915726,2007,SVN
64264.41411,2007,ESP
9891.0,2007,UKR
238.0,2006,AFG
53.20048194,2006,BEN
-278.4139999,2006,TCD
581.7996973,2006,FJI
7651.707791,2006,FIN
636.0099999,2006,GHA
125.0,2006,GIN
2317.5385,2006,IRN
17691.38647,2006,MLT
286.7999999,2006,NIC
37480.37988,2006,SGP
-508.0,2006,VEN
1054.313,2005,BHS
43.7,2005,BMU
-7142.639,2005,VG
7533.546443,2005,DNK
4750.161667,2005,FIN
508.3,2005,GTM
26.0,2005,HTI
1134.594339,2005,LTU
4065.390577,2005,MYS
25083.20897,2005,MLT
4978.26,2005,NGA
1850.936,2005,PHL
7.96,2005,RWA
25020.18355,2005,ESP
10031.0,2005,TUR
182927.9379,2005,GBR
2589.0,2005,VEN
186.9,2004,AFG
-105.6523806,2004,ABW
3183.64965,2004,AUT
865.3082447,2004,BHR
63.84432645,2004,BEN
831.6,2004,BMU
28309.656,2004,VG
86.1221,2004,CMR
466.7934921,2004,TCD
95.19172116,2004,MDG
11.16424532,2004,MUS
894.5627096,2004,MAR
1599.038389,2004,PER
2785.0,2004,TUR
10003.5,2004,ARE
516.700266,2003,BHR
12.41325197,2003,CPV
263.3,2003,GTM
3322.393,2003,ISR
720.7,2003,JAM
6323.977642,2003,JPN
81.7351983,2003,KEN
143.0,2003,LBY
95.45113177,2003,MDG
959.7847141,2003,MLT
32899.86615,2003,NLD
24.8999999,2003,PRY
1743.504,2002,AGO
217.0212763,2002,BHR
5.4,2002,BMU
15.02608366,2002,BFA
2550.0,2002,CHL
1038.595235,2002,CYP
30.45406736,2002,FJI
205.3,2002,GTM
30.0,2002,GIN
5.7,2002,HTI
3519.38036,2002,IRN
29323.79653,2002,IRL
181.3634768,2002,NAM
59.05551726,2002,NCL
823.0,2002,PAK
206.427683,2001,ALB
587.0059999,2001,BHS
105.1802668,2001,LVA
-133.0,2001,LBY
2807.060073,2001,MAR
5.2,2001,OMN
383.0,2001,PAK
195.0,2001,PHL
18.5,2001,RWA
9.835762656,2001,SLE
6783.921349,2001,ZAF
3352.0,2001,TUR
792.0,2001,UKR
3683.0,2001,VEN
0.17,2000,AFG
-127.9329609,2000,ABW
14190.96375,2000,AUS
363.5638295,2000,BHR
73.6969439,2000,BRB
736.404606,2000,BOL
11.68324608,2000,BDI
66795.05222,2000,CAN
9358.723,2000,CYM
115.1724215,2000,TCD
989.6522576,2000,HRV
952.9299999,2000,DOM
198279.3394,2000,DEU
114.9,2000,GHA
193.5749999,2000,IRN
-0.032,2000,IRQ
13374.7927,2000,ITA
468.8,2000,JAM
3787.631579,2000,MYS
186.4055748,2000,NAM
-40.62609177,2000,NCL
809.69676,2000,PER
9445.314963,2000,POL
19854.57474,2000,CHE
595.0,2000,UKR
-506.3299999,2000,ARE
453.723404,1999,BHR
53.579,1999,BLZ
648.4152999,1999,ECU
82.2069999,1999,GEO
63.45,1999,GIN
3311.936107,1999,HUN
18210.64171,1999,IRL
41203.16164,1999,NLD
1177.707927,1999,NGA
1.74,1999,RWA
18852.95228,1999,SGP
-985.34,1999,ARE
90033.76711,1999,GBR
1114.0,1998,AGO
83.57541894,1998,ABW
5528.856725,1998,AUS
847.0085874,1998,BHS
1026.05,1998,BOL
215.1049999,1998,CMR
21.69668041,1998,TCD
1075.5,1998,EGY
167.4,1998,GHA
17.849,1998,GIN
10.76,1998,HTI
7.3879999,1998,IRQ
37277.25342,1998,NLD
743.0,1998,UKR
34.7,1997,BMU
44.2939405,1997,TCD
579.5750298,1997,HRV
84.5,1997,GTM
4.0,1997,HTI
0.512104974,1997,KIR
-67.9,1997,LBY
13.7608366,1997,MDG
83.76808826,1997,NAM
2139.26,1997,PER
230.6031021,1997,SVK
3816.656395,1997,ZAF
4323.513092,1996,AUT
1109.55,1996,VG
109.0,1996,BGR
3111.67659,1996,COL
72.5791317,1996,COD
18.35,1996,GMB
10.1626016,1996,MDG
322.0,1996,MAR
64.0,1996,SAU
121.507,1996,UGA
-60.1,1996,YEM
127.1,1996,ZMB
50.31,1995,CYM
968.3682736,1995,COL
595.2,1995,EGY
8.7629999,1995,IRN
1576.598,1995,ISR
223.061,1995,PAN
2.0259999,1995,SLB
1241.21541,1995,ZAF
52.9699999,1994,ALB
170.0999999,1994,AGO
-58.77094972,1994,ABW
2583.0,1994,CHL
110.3327683,1994,HRV
233.0,1994,GHA
1143.371,1994,HUN
4.2999999,1994,KEN
212.6324252,1994,LVA
-72.6243,1994,LBY
31.339325,1994,LTU
5.7265569,1994,MDG
155.8288634,1994,MLT
122.5459999,1994,PRY
341.0,1994,ROU
2.096,1994,SLB
566.3999999,1994,TUN
-0.02,1993,AFG
14.0498999,1993,BGD
123.5999999,1993,BOL
1290.9,1993,BRA
3.1783813,1993,BFA
5.12073,1993,CMR
1206.5,1993,EGY
973.907779,1993,FIN
125.0,1993,GHA
-2.2,1993,HTI
3410.119,2000,THA
68.54191522,1999,ISL
61135.04139,1999,SWE
45462.75,1998,CHN
32.7772428,1998,COG
71.2,1998,GRC
-0.2985608,1998,MRT
3882.0,1997,THA
136.8,1996,URY
6.8264999,1995,MRT
2070.0,1995,THA
33766.5,1994,CHN
214.3515626,1994,EST
6349.663101,1994,SWE
41.0,1994,ZWE
101.5,1993,URY
122.631,1992,LKA
8.41,1991,LBR
2.26979,1991,MRT
67.0,1991,LKA
6.73622,1990,MRT
23.63179283,1989,ISL
-3.83,1988,CAF
18.5,1988,ZWE
5.78,1981,CAF
50.2,1981,LKA
35.3493241,1982,COG
916.0,1983,CHN
17.5,1983,HND
3.3999999,1984,URY
4899.1990307,1987,FRA
1.6799999,1987,MRT
645.0833065,1987,SWE
30.5,1987,ZWE
189132.41,2022,CHN
212.0543627,2022,SYC
3838.7455694,2022,URY
45.68,2021,LBR
224.7846582,2021,SYC
